DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
7ab4705014d8a31a	Parameter Suggested Value Isolation Mode No Borrowable Yes Collateral Enabled Yes Supply Cap TBD Borrow Cap TBD Loan-to-Value (LTV) 75% Liquidation Threshold 78% Liquidation Bonus 5% Liquidation Protocol Fee 10% Reserve Factor 15% Stable Borrowing Disabled Flashloans Enabled...	2025-06-18	Aave v3	LTV	Operator	https://governance.aave.com/t/22378/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
fbf1a94ea559c750	If the PT market price falls below this floor, the risk oracle sets the LTV ratio to zero, effectively freezing the market.	2025-07-10	Aave v3	LTV	Operator	https://governance.aave.com/t/22558/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
de40aa15e31ea518	Overview Based on recent market trends, Chaos Labs proposes an adjustment to the LT and LTV for sAVAX on the Aave V3 Avalanche instance.	2025-09-05	Aave v3	LTV	Operator	https://governance.aave.com/t/23080/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
babe890171a3b73f	...Yes Yes Siloed Borrowing No No No No No No No No No Borrowed in Isolation No No No No No No No No No E-Modes 1,2,3,4 1,2,3,4 1,2,3,4 1 4 2,5 3,6 5 6 eMode #1 Parameter Value Value Value Value Asset xBTC USDT0 USDG GHO Collateral Yes No No No Borrowable No Yes Yes Yes Max LTV 78.00% - - - Liquidation Thr...	2025-09-26	Aave v3	LTV	Operator	https://governance.aave.com/t/23175/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
8e674bb793c72c0b	...No No No Supply Cap 50,000 120 50,000,000 50,000,000 12,000 10,000 10,000 Borrow Cap 46,000 - 46,000,000 46,000,000 - - - Debt Ceiling - - - - - - - LTV - - - - - - - LT - - - - - - - Liquidation Bonus - - - - - - - Liquidation Protocol Fee 10% 10% 10% 10% 10% 10% 10% Variable Base 0.0% - 0.0% 0.0% -...	2025-12-08	Aave v3	LTV	Operator	https://governance.aave.com/t/23517/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
a0335cbfd1deaf1b	Because collateral is escrowed and never rehypothecated, the protocol can safely support higher borrowing power through better LTV and LT configurations, improving competitiveness for borrowers.	2026-01-23	Aave v3	LTV	Operator	https://governance.aave.com/t/23924/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
1a04530268fb5e66	Specifically, any collateral asset that is not part of a given E-Mode is configured with a maximum LTV of 0 when that E-Mode is active.	2026-01-23	Aave v3	LTV	Operator	https://governance.aave.com/t/23926/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
387bc24b8c6726d6	All other assets the user has supplied are treated as LTV-zero (they still contribute to the liquidation threshold and health factor, but cannot back new borrows).	2026-02-16	Aave v3	LTV	Operator	https://governance.aave.com/t/24075/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
7b459dcd26f5d3a2	...ng a new bool isolated flag on eMode categories, that when isolated = true : Only assets explicitly listed in the eMode's collateralBitmap contribute LTV.	2026-02-16	Aave v3	LTV	Operator	https://governance.aave.com/t/24075/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
6c0c8ad5b28393e3	All other assets the user has supplied are treated as LTV-zero (they still contribute to the liquidation threshold and health factor, but cannot bac...	2026-02-16	Aave v3	LTV	Operator	https://governance.aave.com/t/24075/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
